,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative
32751,5,92,0,0,0,0.01086956521739130,0.01086956521739130,0.01086956521739130
32752,4,90,0,0,0,0.01111111111111111,0.04444444444444444,0.01111111111111111
32753,7,55,1,0,0.01818181818181818,0.01818181818181818,0,0
32754,2,18,0,0,0,0,0,0
32755,1,44,0,0,0,0,0,0
32756,2,61,0,0,0,0.01639344262295082,0.03278688524590164,0
32757,1,57,0,0,0,0,0,0.01754385964912281
32758,1,39,0,0,0,0.02564102564102564,0,0
32759,3,47,1,0,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.02127659574468085
32760,2,103,1,0,0.009708737864077670,0,0.009708737864077670,0.009708737864077670
32761,1,35,0,0,0,0,0.02857142857142857,0.02857142857142857
32762,3,41,0,0.02439024390243902,0,0.02439024390243902,0,0.02439024390243902
32763,2,19,0,0,0,0,0,0.05263157894736842
32764,1,5,0,0,0,0,0,0
32765,1,35,0,0,0,0,0,0
32766,3,25,1,0,0.04,0,0,0.12
32767,5,33,0,0,0,0,0.03030303030303030,0.03030303030303030
32768,3,71,0,0,0,0.05633802816901408,0.01408450704225352,0.01408450704225352
32769,8,101,1,0.009900990099009901,0.01980198019801980,0,0,0.009900990099009901
32770,8,116,0,0,0,0,0.008620689655172414,0.03448275862068966
32771,2,49,1,0,0.02040816326530612,0,0.06122448979591837,0.02040816326530612
32772,3,91,1,0.02197802197802198,0.01098901098901099,0,0,0
32773,3,111,1,0,0.02702702702702703,0,0,0.01801801801801802
32774,3,60,0,0,0,0,0,0
32775,4,103,0,0,0,0.009708737864077670,0.01941747572815534,0.01941747572815534
32776,4,57,1,0,0.01754385964912281,0,0.01754385964912281,0.01754385964912281
32777,2,31,0,0,0,0.03225806451612903,0,0
32778,5,67,0,0,0,0,0.01492537313432836,0
32779,3,91,1,0,0.01098901098901099,0,0.02197802197802198,0
32780,6,47,0,0,0,0,0,0.04255319148936170
32781,4,63,1,0.01587301587301587,0.01587301587301587,0,0.01587301587301587,0.01587301587301587
32782,2,48,1,0,0.02083333333333333,0.02083333333333333,0,0.02083333333333333
32783,3,31,1,0,0.03225806451612903,0,0,0.03225806451612903
32784,3,38,0,0,0,0,0.02631578947368421,0
32785,4,41,1,0,0.02439024390243902,0,0,0.02439024390243902
32786,3,85,0,0,0,0,0.01176470588235294,0
32787,2,44,0,0,0,0,0.02272727272727273,0.02272727272727273
32788,4,29,0,0,0,0,0.06896551724137931,0
32789,3,66,0,0,0,0,0,0.01515151515151515
32790,4,76,0,0,0,0,0.01315789473684211,0.02631578947368421
32791,4,70,0,0,0,0,0.01428571428571429,0
32792,5,148,1,0,0.01351351351351351,0,0.006756756756756757,0.01351351351351351
32793,4,62,1,0,0.03225806451612903,0.01612903225806452,0,0.03225806451612903
32794,4,53,1,0,0.03773584905660377,0.01886792452830189,0.01886792452830189,0
32795,4,65,0,0,0,0.03076923076923077,0,0
32796,4,43,0,0,0,0,0.02325581395348837,0
32797,3,34,1,0,0.02941176470588235,0.02941176470588235,0,0
32798,8,88,0,0.01136363636363636,0,0.02272727272727273,0.01136363636363636,0.02272727272727273
32799,3,65,0,0,0,0.01538461538461538,0.01538461538461538,0.03076923076923077
32800,2,75,0,0.01333333333333333,0,0.04,0.02666666666666667,0
32801,2,41,1,0,0.02439024390243902,0,0,0
32802,4,42,1,0,0.04761904761904762,0.02380952380952381,0.02380952380952381,0.02380952380952381
32803,5,79,0,0,0,0,0,0
32804,1,36,1,0,0.02777777777777778,0,0,0.02777777777777778
32805,2,32,0,0,0,0.03125,0.0625,0.03125
32806,1,23,0,0.04347826086956522,0,0,0,0
32807,6,98,1,0,0.06122448979591837,0.02040816326530612,0.04081632653061224,0
32808,2,13,0,0,0,0,0.07692307692307692,0
32809,4,79,0,0,0,0,0,0.01265822784810127
32810,1,30,0,0,0,0,0,0
32811,4,71,0,0,0,0,0.01408450704225352,0
32812,5,80,1,0,0.025,0.0125,0,0
32813,5,61,0,0,0,0.01639344262295082,0.04918032786885246,0
32814,3,41,1,0,0.04878048780487805,0,0,0.07317073170731707
32815,7,73,0,0,0,0,0,0.01369863013698630
32816,2,18,0,0,0,0,0,0.05555555555555556
32817,3,61,1,0,0.01639344262295082,0,0.03278688524590164,0
32818,2,19,1,0,0.05263157894736842,0,0.05263157894736842,0
32819,3,24,0,0,0,0,0,0.04166666666666667
32820,5,44,1,0,0.02272727272727273,0.02272727272727273,0.02272727272727273,0.02272727272727273
32821,5,79,0,0,0,0,0.02531645569620253,0.02531645569620253
32822,3,44,0,0,0,0.02272727272727273,0.02272727272727273,0
32823,2,67,1,0.01492537313432836,0.02985074626865672,0,0.02985074626865672,0.01492537313432836
32824,2,59,1,0,0.05084745762711864,0.03389830508474576,0,0.03389830508474576
32825,3,60,1,0,0.05,0,0.01666666666666667,0.01666666666666667
32826,4,77,0,0.01298701298701299,0,0.02597402597402597,0.02597402597402597,0.01298701298701299
32827,5,62,1,0,0.03225806451612903,0.01612903225806452,0.01612903225806452,0.04838709677419355
32828,4,66,1,0,0.01515151515151515,0.01515151515151515,0.01515151515151515,0.01515151515151515
32829,6,112,1,0.008928571428571429,0.01785714285714286,0,0.01785714285714286,0.03571428571428571
32830,4,67,1,0,0.01492537313432836,0,0.01492537313432836,0.01492537313432836
32831,9,126,1,0,0.03968253968253968,0.007936507936507937,0.02380952380952381,0.02380952380952381
32832,7,100,1,0,0.01,0.02,0.02,0.01
32833,8,88,0,0,0,0.02272727272727273,0.01136363636363636,0.01136363636363636
32834,3,72,1,0,0.01388888888888889,0.01388888888888889,0.01388888888888889,0.06944444444444444
32835,3,54,0,0,0,0,0,0.01851851851851852
32836,5,39,1,0,0.02564102564102564,0,0.05128205128205128,0
32837,4,46,0,0,0,0,0,0
32838,4,57,0,0,0,0,0,0.05263157894736842
32839,3,48,0,0,0,0,0,0
32840,9,97,1,0,0.01030927835051546,0.02061855670103093,0.01030927835051546,0.01030927835051546
32841,4,57,0,0,0,0.03508771929824561,0.01754385964912281,0
32842,2,48,0,0,0,0,0,0.02083333333333333
32843,1,4,0,0,0,0,0,0
32844,2,45,1,0,0.02222222222222222,0,0.06666666666666667,0
32845,2,24,0,0,0,0,0,0.04166666666666667
32846,3,49,1,0,0.04081632653061224,0.02040816326530612,0,0
32847,2,50,0,0,0,0.02,0,0
32848,4,41,0,0,0,0,0.02439024390243902,0
32849,3,25,1,0,0.04,0,0,0
32850,2,57,0,0,0,0.01754385964912281,0.03508771929824561,0.01754385964912281
32851,3,51,1,0,0.01960784313725490,0.01960784313725490,0,0.03921568627450980
32852,3,47,0,0,0,0.02127659574468085,0,0
32853,4,38,0,0,0,0,0,0
32854,3,44,1,0,0.04545454545454545,0.02272727272727273,0,0
32855,3,54,0,0,0,0,0,0.03703703703703704
32856,5,74,0,0,0,0.02702702702702703,0,0.02702702702702703
32857,6,66,0,0,0,0,0.01515151515151515,0
32858,7,98,1,0,0.02040816326530612,0.02040816326530612,0.01020408163265306,0.02040816326530612
32859,7,60,0,0,0,0.01666666666666667,0.03333333333333333,0.01666666666666667
32860,8,92,1,0.02173913043478261,0.01086956521739130,0,0,0
32861,5,57,0,0,0,0.01754385964912281,0.01754385964912281,0
32862,9,93,1,0,0.01075268817204301,0,0.01075268817204301,0.03225806451612903
32863,7,76,1,0.01315789473684211,0.01315789473684211,0.02631578947368421,0.01315789473684211,0
32864,4,58,0,0,0,0,0.01724137931034483,0.03448275862068966
32865,3,34,0,0,0,0,0,0
32866,5,58,0,0,0,0,0,0.01724137931034483
32867,4,66,1,0,0.01515151515151515,0,0.03030303030303030,0.01515151515151515
32868,4,48,0,0,0,0.02083333333333333,0,0.02083333333333333
32869,4,36,0,0,0,0,0,0.02777777777777778
32870,2,80,1,0,0.0125,0.0125,0,0.0375
32871,4,40,1,0,0.025,0,0.025,0
32872,5,76,1,0,0.01315789473684211,0.01315789473684211,0,0
32873,7,45,0,0,0,0,0.02222222222222222,0.04444444444444444
32874,5,41,0,0,0,0,0.02439024390243902,0
32875,5,66,1,0.01515151515151515,0.01515151515151515,0.01515151515151515,0.01515151515151515,0
32876,7,95,0,0,0,0.02105263157894737,0.03157894736842105,0.01052631578947368
32877,7,66,0,0,0,0,0.04545454545454545,0.01515151515151515
32878,2,26,0,0,0,0,0.03846153846153846,0
32879,7,71,0,0,0,0,0.01408450704225352,0
32880,7,118,1,0,0.008474576271186441,0.01694915254237288,0.008474576271186441,0.01694915254237288
32881,3,62,1,0.01612903225806452,0.03225806451612903,0.01612903225806452,0,0.01612903225806452
32882,7,93,1,0,0.01075268817204301,0,0,0
32883,3,63,1,0.01587301587301587,0.01587301587301587,0.01587301587301587,0,0
32884,3,51,0,0,0,0,0.01960784313725490,0
32885,5,68,1,0,0.01470588235294118,0.01470588235294118,0.02941176470588235,0.01470588235294118
32886,5,50,1,0,0.02,0.02,0.02,0.04
32887,2,59,0,0,0,0.01694915254237288,0,0.01694915254237288
32888,3,71,1,0,0.01408450704225352,0.04225352112676056,0.01408450704225352,0
32889,5,78,1,0,0.01282051282051282,0,0,0.01282051282051282
32890,5,68,0,0,0,0,0.01470588235294118,0
32891,2,23,1,0,0.04347826086956522,0,0,0
32892,3,78,1,0.01282051282051282,0.03846153846153846,0.01282051282051282,0.02564102564102564,0.02564102564102564
32893,2,44,0,0,0,0,0.04545454545454545,0
32894,3,50,1,0.02,0.02,0,0.04,0
32895,3,71,1,0,0.02816901408450704,0,0.01408450704225352,0.02816901408450704
32896,5,67,0,0.02985074626865672,0,0,0,0
32897,4,109,1,0,0.01834862385321101,0,0,0.01834862385321101
32898,7,66,0,0,0,0,0.04545454545454545,0
32899,5,101,1,0,0.009900990099009901,0,0.009900990099009901,0
32900,3,57,0,0,0,0.01754385964912281,0,0
32901,3,69,1,0,0.01449275362318841,0.01449275362318841,0.01449275362318841,0
32902,3,69,0,0,0,0,0,0.02898550724637681
32903,3,62,0,0.01612903225806452,0,0.01612903225806452,0.04838709677419355,0
32904,5,71,0,0,0,0,0.02816901408450704,0.01408450704225352
32905,4,46,0,0,0,0.02173913043478261,0.02173913043478261,0
32906,5,69,1,0,0.01449275362318841,0.02898550724637681,0.02898550724637681,0
32907,3,37,0,0,0,0,0,0
32908,2,30,0,0,0,0,0,0.06666666666666667
32909,5,86,1,0,0.01162790697674419,0.01162790697674419,0,0.03488372093023256
32910,3,80,0,0,0,0.025,0.0125,0
32911,4,94,0,0.01063829787234043,0,0,0.02127659574468085,0
32912,8,147,1,0,0.02721088435374150,0.01360544217687075,0.006802721088435374,0.006802721088435374
32913,4,77,1,0,0.01298701298701299,0,0,0.01298701298701299
32914,4,112,1,0,0.008928571428571429,0.008928571428571429,0.02678571428571429,0.008928571428571429
32915,2,18,0,0,0,0.05555555555555556,0,0
32916,4,33,1,0,0.03030303030303030,0,0.03030303030303030,0
32917,4,49,0,0.04081632653061224,0,0,0.02040816326530612,0
32918,2,47,1,0,0.02127659574468085,0,0,0
32919,4,57,0,0.01754385964912281,0,0,0,0.01754385964912281
32920,8,154,1,0,0.02597402597402597,0.01298701298701299,0.01298701298701299,0.01298701298701299
32921,5,103,0,0,0,0.009708737864077670,0.009708737864077670,0
32922,8,70,1,0,0.01428571428571429,0.02857142857142857,0,0
32923,2,45,0,0,0,0,0,0
32924,4,52,0,0,0,0,0,0
32925,5,144,1,0,0.006944444444444444,0.006944444444444444,0.01388888888888889,0
32926,4,53,0,0,0,0.01886792452830189,0,0.03773584905660377
32927,2,49,1,0,0.04081632653061224,0,0,0
32928,7,76,0,0,0,0.01315789473684211,0.03947368421052632,0.01315789473684211
32929,5,50,0,0.02,0,0,0,0.02
32930,3,38,1,0,0.02631578947368421,0.02631578947368421,0,0
32931,5,47,0,0,0,0,0.02127659574468085,0.02127659574468085
32932,3,44,0,0,0,0.02272727272727273,0,0.04545454545454545
32933,2,60,0,0,0,0,0.01666666666666667,0
32934,4,76,1,0,0.01315789473684211,0.01315789473684211,0,0.02631578947368421
32935,3,100,1,0.01,0.01,0.01,0.02,0
32936,4,50,0,0,0,0,0.04,0
32937,8,64,0,0,0,0,0.015625,0.015625
32938,8,88,1,0,0.01136363636363636,0,0.02272727272727273,0.04545454545454545
32939,7,51,0,0,0,0,0.01960784313725490,0
32940,3,44,0,0,0,0.02272727272727273,0,0.04545454545454545
32941,6,87,1,0,0.02298850574712644,0.01149425287356322,0.02298850574712644,0.01149425287356322
32942,4,32,0,0,0,0.03125,0.03125,0
32943,2,24,0,0,0,0,0,0
32944,12,159,1,0,0.03773584905660377,0,0.02515723270440252,0.03144654088050314
32945,6,100,1,0,0.01,0,0.01,0
32946,6,114,1,0.01754385964912281,0.008771929824561404,0,0.02631578947368421,0
32947,5,82,1,0,0.01219512195121951,0,0.01219512195121951,0.01219512195121951
32948,6,117,1,0.008547008547008547,0.008547008547008547,0,0.01709401709401709,0
32949,7,65,1,0,0.01538461538461538,0.03076923076923077,0.01538461538461538,0.01538461538461538
32950,3,44,0,0.04545454545454545,0,0.02272727272727273,0.02272727272727273,0.02272727272727273
32951,2,46,0,0,0,0,0,0.02173913043478261
32952,2,30,0,0,0,0,0,0.03333333333333333
32953,2,22,1,0.04545454545454545,0.04545454545454545,0,0.04545454545454545,0
32954,3,41,0,0,0,0.02439024390243902,0,0
32955,4,52,1,0,0.05769230769230769,0,0,0.03846153846153846
32956,2,43,0,0,0,0,0,0.02325581395348837
32957,5,43,0,0.06976744186046512,0,0.02325581395348837,0,0
32958,4,49,0,0,0,0.02040816326530612,0,0.04081632653061224
32959,2,67,1,0.01492537313432836,0.01492537313432836,0.01492537313432836,0.02985074626865672,0
32960,4,54,1,0,0.01851851851851852,0,0,0
32961,5,69,0,0,0,0,0,0
32962,3,50,1,0,0.02,0.02,0,0.02
32963,1,49,0,0,0,0.02040816326530612,0.04081632653061224,0.04081632653061224
32964,4,48,1,0,0.02083333333333333,0,0.04166666666666667,0
32965,3,27,0,0,0,0,0,0
32966,4,46,0,0.02173913043478261,0,0.02173913043478261,0,0.02173913043478261
32967,2,37,0,0,0,0,0,0.02702702702702703
32968,4,36,0,0,0,0,0.02777777777777778,0.02777777777777778
32969,3,84,1,0,0.03571428571428571,0.02380952380952381,0.01190476190476190,0
32970,7,65,0,0,0,0,0,0.04615384615384615
32971,6,43,0,0,0,0,0,0
32972,4,72,1,0,0.01388888888888889,0,0.01388888888888889,0
32973,3,56,0,0,0,0,0.05357142857142857,0
32974,2,55,1,0,0.03636363636363636,0.01818181818181818,0,0.01818181818181818
32975,2,31,0,0,0,0,0,0
32976,3,41,1,0,0.02439024390243902,0,0,0.04878048780487805
32977,2,68,0,0.02941176470588235,0,0.01470588235294118,0.02941176470588235,0.02941176470588235
32978,4,55,0,0,0,0.03636363636363636,0,0.01818181818181818
32979,4,113,0,0.01769911504424779,0,0.008849557522123894,0.008849557522123894,0
32980,7,97,1,0,0.01030927835051546,0,0.01030927835051546,0
32981,7,106,1,0,0.009433962264150943,0.01886792452830189,0.009433962264150943,0.009433962264150943
32982,7,66,0,0,0,0,0.01515151515151515,0.03030303030303030
32983,6,40,1,0,0.025,0,0,0
32984,2,33,0,0,0,0,0.03030303030303030,0
32985,4,92,0,0,0,0.01086956521739130,0.01086956521739130,0.01086956521739130
32986,2,28,0,0,0,0,0,0
32987,2,66,1,0,0.03030303030303030,0,0.03030303030303030,0.01515151515151515
32988,4,62,0,0,0,0,0,0
32989,4,50,0,0,0,0,0,0.02
32990,2,35,1,0,0.05714285714285714,0,0,0
32991,7,74,0,0,0,0.01351351351351351,0.01351351351351351,0.02702702702702703
32992,2,24,0,0,0,0,0,0.04166666666666667
32993,2,55,1,0,0.01818181818181818,0.01818181818181818,0,0
32994,3,47,0,0,0,0,0.02127659574468085,0.02127659574468085
32995,3,52,0,0,0,0,0,0.01923076923076923
32996,3,18,0,0,0,0,0,0
32997,5,64,1,0,0.015625,0,0.046875,0.03125
32998,6,84,1,0,0.01190476190476190,0,0.04761904761904762,0
32999,6,60,1,0,0.01666666666666667,0.01666666666666667,0.03333333333333333,0
33000,8,97,1,0,0.01030927835051546,0.01030927835051546,0.01030927835051546,0.01030927835051546
33001,6,95,0,0,0,0.01052631578947368,0,0.04210526315789474
33002,8,71,1,0,0.01408450704225352,0.01408450704225352,0.05633802816901408,0.01408450704225352
33003,3,40,1,0,0.075,0.05,0,0
33004,6,83,1,0,0.03614457831325301,0.02409638554216867,0,0
33005,3,52,1,0,0.03846153846153846,0,0,0
33006,4,47,0,0,0,0,0,0
33007,4,55,1,0,0.01818181818181818,0,0,0.05454545454545455
33008,2,50,0,0,0,0,0,0
33009,4,58,1,0,0.03448275862068966,0.01724137931034483,0.01724137931034483,0.01724137931034483
33010,6,58,0,0,0,0.03448275862068966,0,0.01724137931034483
33011,4,47,0,0,0,0.02127659574468085,0.04255319148936170,0.02127659574468085
33012,4,62,1,0,0.01612903225806452,0,0.01612903225806452,0
33013,2,70,1,0,0.01428571428571429,0,0,0
33014,5,111,0,0,0,0,0.009009009009009009,0.01801801801801802
33015,2,47,1,0,0.04255319148936170,0.02127659574468085,0.02127659574468085,0.02127659574468085
33016,2,76,1,0,0.05263157894736842,0,0.01315789473684211,0
33017,2,40,0,0,0,0,0,0
33018,2,29,0,0,0,0.03448275862068966,0,0
33019,4,69,1,0,0.02898550724637681,0,0,0
33020,2,43,0,0,0,0,0.04651162790697674,0
33021,4,51,0,0,0,0,0,0.01960784313725490
33022,6,59,0,0,0,0.01694915254237288,0,0
33023,1,30,0,0,0,0,0.03333333333333333,0
33024,2,64,0,0,0,0.015625,0,0.015625
33025,9,94,1,0,0.01063829787234043,0,0,0.02127659574468085
33026,3,15,0,0,0,0.06666666666666667,0,0
33027,4,61,1,0,0.01639344262295082,0.03278688524590164,0,0
33028,4,39,0,0,0,0,0,0
33029,2,52,0,0,0,0,0.01923076923076923,0.01923076923076923
33030,7,75,1,0,0.01333333333333333,0.01333333333333333,0,0.01333333333333333
33031,10,138,1,0,0.01449275362318841,0,0.007246376811594203,0.007246376811594203
33032,6,142,1,0,0.007042253521126761,0,0.007042253521126761,0.007042253521126761
33033,10,121,1,0.008264462809917355,0.01652892561983471,0.008264462809917355,0.008264462809917355,0.008264462809917355
33034,5,59,0,0,0,0.03389830508474576,0,0.01694915254237288
33035,2,46,0,0,0,0,0.02173913043478261,0.02173913043478261
33036,3,19,0,0,0,0,0,0
33037,6,91,0,0,0,0,0.01098901098901099,0.04395604395604396
33038,12,128,1,0,0.0234375,0.0390625,0,0.015625
33039,6,81,0,0,0,0.01234567901234568,0,0
33040,8,76,0,0,0,0.02631578947368421,0.01315789473684211,0.02631578947368421
33041,9,36,0,0,0,0,0,0
33042,2,16,0,0,0,0,0,0
33043,5,42,1,0,0.02380952380952381,0,0.02380952380952381,0.04761904761904762
33044,3,40,0,0,0,0,0.025,0.025
33045,4,44,1,0,0.02272727272727273,0.02272727272727273,0,0
33046,3,82,1,0,0.04878048780487805,0.03658536585365854,0,0.01219512195121951
33047,7,83,1,0,0.01204819277108434,0.02409638554216867,0.01204819277108434,0.01204819277108434
33048,4,24,0,0,0,0,0.04166666666666667,0
33049,4,35,0,0,0,0,0.02857142857142857,0.05714285714285714
33050,7,77,0,0.02597402597402597,0,0,0,0.02597402597402597
33051,7,96,1,0,0.01041666666666667,0.01041666666666667,0.01041666666666667,0.04166666666666667
33052,4,51,0,0.01960784313725490,0,0,0,0.01960784313725490
33053,5,87,0,0,0,0.03448275862068966,0,0.02298850574712644
33054,4,99,1,0.02020202020202020,0.03030303030303030,0,0,0.01010101010101010
33055,2,64,0,0,0,0.0625,0.046875,0.015625
33056,6,80,1,0,0.05,0.025,0.025,0.0125
33057,8,114,0,0,0,0.008771929824561404,0.008771929824561404,0
33058,2,31,0,0,0,0.03225806451612903,0.06451612903225806,0
33059,2,56,0,0.01785714285714286,0,0,0.01785714285714286,0.01785714285714286
33060,5,40,1,0,0.025,0,0,0.075
33061,5,49,0,0.02040816326530612,0,0,0,0
33062,3,52,0,0,0,0.01923076923076923,0,0.01923076923076923
33063,4,36,0,0,0,0,0,0.02777777777777778
33064,3,60,1,0,0.01666666666666667,0.01666666666666667,0,0
33065,5,81,0,0,0,0,0,0
33066,3,43,1,0,0.02325581395348837,0.02325581395348837,0,0.02325581395348837
33067,4,65,0,0,0,0,0,0.01538461538461538
33068,2,67,0,0,0,0.02985074626865672,0,0
33069,3,44,0,0,0,0,0,0.04545454545454545
33070,6,80,0,0,0,0.025,0.025,0.05
33071,4,63,0,0,0,0.01587301587301587,0.01587301587301587,0.04761904761904762
33072,6,102,0,0,0,0,0.009803921568627451,0
33073,2,36,0,0,0,0.02777777777777778,0,0.02777777777777778
33074,2,30,0,0,0,0,0.03333333333333333,0
33075,3,40,1,0.025,0.025,0.025,0,0
33076,6,58,1,0,0.01724137931034483,0.03448275862068966,0.01724137931034483,0.01724137931034483
33077,6,77,1,0.01298701298701299,0.01298701298701299,0,0.02597402597402597,0.01298701298701299
33078,4,36,0,0,0,0.02777777777777778,0,0
33079,4,16,0,0,0,0,0,0.0625
33080,3,81,1,0,0.02469135802469136,0.01234567901234568,0.02469135802469136,0.01234567901234568
33081,4,58,0,0,0,0.01724137931034483,0.01724137931034483,0.03448275862068966
33082,6,79,1,0,0.03797468354430380,0,0.02531645569620253,0
33083,6,122,1,0,0.008196721311475410,0.008196721311475410,0.008196721311475410,0.01639344262295082
33084,4,58,0,0,0,0.01724137931034483,0.05172413793103448,0.03448275862068966
33085,4,80,0,0,0,0,0,0.0375
33086,5,46,1,0,0.04347826086956522,0,0,0
33087,5,74,0,0,0,0.02702702702702703,0.05405405405405405,0.02702702702702703
33088,4,76,0,0,0,0,0.02631578947368421,0.01315789473684211
33089,6,103,1,0,0.01941747572815534,0,0.009708737864077670,0.02912621359223301
33090,5,66,1,0,0.01515151515151515,0,0.03030303030303030,0.03030303030303030
33091,1,3,0,0,0,0,0,0
33092,5,49,1,0,0.02040816326530612,0,0.02040816326530612,0.02040816326530612
33093,1,5,0,0,0,0,0.2,0
33094,5,79,0,0,0,0,0,0
33095,6,126,1,0,0.03174603174603175,0,0,0.007936507936507937
33096,5,34,0,0,0,0,0.02941176470588235,0.02941176470588235
33097,4,36,1,0,0.02777777777777778,0,0.02777777777777778,0.02777777777777778
33098,4,78,0,0,0,0.02564102564102564,0.01282051282051282,0.01282051282051282
33099,3,68,1,0.02941176470588235,0.01470588235294118,0.01470588235294118,0.04411764705882353,0.01470588235294118
33100,4,70,1,0,0.01428571428571429,0.01428571428571429,0.01428571428571429,0.02857142857142857
33101,4,63,1,0,0.03174603174603175,0,0.03174603174603175,0
33102,7,100,0,0,0,0,0.02,0.02
33103,8,114,0,0,0,0.01754385964912281,0.01754385964912281,0
33104,5,46,1,0,0.04347826086956522,0,0,0
33105,2,43,0,0,0,0.02325581395348837,0,0
33106,5,60,1,0,0.01666666666666667,0,0.01666666666666667,0
33107,5,69,0,0,0,0.02898550724637681,0.02898550724637681,0.04347826086956522
33108,4,58,0,0,0,0.01724137931034483,0,0
33109,4,90,1,0,0.03333333333333333,0,0,0
33110,6,58,0,0,0,0.01724137931034483,0.03448275862068966,0.01724137931034483
33111,3,46,0,0.04347826086956522,0,0.02173913043478261,0.02173913043478261,0
33112,6,111,0,0,0,0.009009009009009009,0.009009009009009009,0
33113,4,86,0,0,0,0.02325581395348837,0.01162790697674419,0.02325581395348837
33114,3,87,1,0,0.03448275862068966,0.02298850574712644,0.01149425287356322,0
33115,4,94,1,0,0.01063829787234043,0,0,0.02127659574468085
33116,1,57,1,0,0.03508771929824561,0,0.01754385964912281,0
33117,4,55,0,0,0,0,0,0
33118,5,54,0,0,0,0,0.01851851851851852,0.03703703703703704
33119,4,58,0,0,0,0.05172413793103448,0,0.01724137931034483
33120,3,59,1,0,0.01694915254237288,0,0,0.01694915254237288
33121,2,51,0,0,0,0,0,0.01960784313725490
33122,4,66,0,0,0,0.01515151515151515,0,0
33123,2,53,0,0,0,0.01886792452830189,0,0
33124,5,102,1,0,0.009803921568627451,0.009803921568627451,0.009803921568627451,0.03921568627450980
33125,7,119,1,0.008403361344537815,0.03361344537815126,0,0.008403361344537815,0.01680672268907563
33126,7,127,1,0,0.007874015748031496,0.02362204724409449,0.03937007874015748,0
33127,3,82,0,0,0,0.01219512195121951,0,0
33128,3,75,0,0,0,0,0.02666666666666667,0.01333333333333333
33129,9,134,1,0.007462686567164179,0.01492537313432836,0.03731343283582090,0.01492537313432836,0.02238805970149254
33130,10,109,1,0,0.009174311926605505,0,0.01834862385321101,0.009174311926605505
33131,7,77,0,0,0,0,0,0
33132,4,93,0,0,0,0.03225806451612903,0.01075268817204301,0.01075268817204301
33133,8,93,1,0,0.01075268817204301,0.01075268817204301,0.01075268817204301,0.02150537634408602
33134,6,82,0,0,0,0.01219512195121951,0,0.01219512195121951
33135,11,258,1,0.01162790697674419,0.003875968992248062,0.003875968992248062,0.03100775193798450,0.003875968992248062
33136,7,108,1,0,0.01851851851851852,0.009259259259259259,0.01851851851851852,0.01851851851851852
33137,3,65,1,0,0.03076923076923077,0,0,0.01538461538461538
33138,3,33,1,0,0.03030303030303030,0,0.03030303030303030,0
33139,6,83,0,0,0,0,0.01204819277108434,0.02409638554216867
33140,4,96,1,0,0.01041666666666667,0,0.03125,0.03125
33141,3,31,0,0,0,0,0,0
33142,7,110,1,0,0.009090909090909091,0,0.009090909090909091,0.009090909090909091
33143,4,84,1,0,0.05952380952380952,0.02380952380952381,0.02380952380952381,0
33144,3,23,1,0,0.04347826086956522,0,0,0
33145,2,47,0,0,0,0,0.02127659574468085,0.04255319148936170
33146,4,69,0,0,0,0.01449275362318841,0.02898550724637681,0
33147,8,178,1,0.005617977528089888,0.01123595505617978,0.01685393258426966,0,0.01123595505617978
33148,6,89,0,0,0,0.02247191011235955,0,0
33149,7,99,1,0.01010101010101010,0.01010101010101010,0,0.02020202020202020,0.07070707070707071
33150,5,102,0,0,0,0.009803921568627451,0.03921568627450980,0.01960784313725490
33151,3,72,1,0,0.02777777777777778,0,0,0.01388888888888889
33152,5,69,0,0.01449275362318841,0,0.02898550724637681,0.01449275362318841,0.02898550724637681
33153,4,52,1,0,0.01923076923076923,0.01923076923076923,0.01923076923076923,0.03846153846153846
33154,3,42,1,0,0.02380952380952381,0,0.02380952380952381,0.02380952380952381
33155,6,118,1,0,0.01694915254237288,0,0,0
33156,5,107,1,0,0.009345794392523364,0,0.009345794392523364,0.009345794392523364
33157,6,68,0,0,0,0.02941176470588235,0.01470588235294118,0.04411764705882353
33158,8,183,1,0.005464480874316940,0.005464480874316940,0,0.02732240437158470,0.02185792349726776
33159,3,48,1,0,0.04166666666666667,0,0.02083333333333333,0.02083333333333333
33160,2,40,1,0,0.025,0.05,0,0.025
33161,5,58,0,0,0,0,0,0.01724137931034483
33162,1,17,0,0,0,0,0,0.05882352941176471
33163,4,66,1,0,0.01515151515151515,0.03030303030303030,0.03030303030303030,0.09090909090909091
33164,3,76,0,0,0,0.01315789473684211,0.01315789473684211,0.06578947368421053
33165,6,129,0,0.007751937984496124,0,0.007751937984496124,0.01550387596899225,0.01550387596899225
33166,5,28,0,0,0,0,0.03571428571428571,0.03571428571428571
33167,2,59,1,0,0.01694915254237288,0.01694915254237288,0,0.03389830508474576
33168,3,63,0,0,0,0.01587301587301587,0,0.03174603174603175
33169,6,45,0,0,0,0,0,0.06666666666666667
33170,6,78,1,0,0.01282051282051282,0.02564102564102564,0.01282051282051282,0
33171,3,73,1,0,0.01369863013698630,0,0.01369863013698630,0.02739726027397260
33172,11,211,1,0.009478672985781991,0.004739336492890995,0.01421800947867299,0.03317535545023697,0.004739336492890995
33173,3,62,0,0,0,0.01612903225806452,0.06451612903225806,0.04838709677419355
